"product_id","product_name","category","discounted_price","actual_price","discount_percentage","rating","rating_count","review_title"
"B0B2DJDCPX","SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",210,499,0.58,3.9,536,"Value for money,Nice product,timely delivered with good packeging,Good in quality,Quite nice cable,  Go for it,Good product , value for money,Worth buying,Nice"
"B0BCZCQTJX","Firestick Remote","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1440,3999,0.64,4,32,"Good Product,Good product for my fire Tv,Over-all food,Good product,Product quality is very good and so is the customer service,It’s good,worth buying,Remote is working fine"
"B07LGT55SJ","Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",396,1099,0.64,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B09NKZXMWJ","Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",139,249,0.44,4,9378,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
"B0974H97TJ","boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",296,799,0.63,4.4,28791,"Good Stuff... Recommended!!!,Need better quality,<U+090F><U+0915> <U+092E><U+091C><U+092C><U+0942><U+0924> <U+092A><U+094D><U+0930><U+094B><U+0921><U+0915><U+094D><U+091F> <U+0939><U+0948>,Good,best buy of this cable,Best for,Tough,Nil"
"B07GVGTSLN","Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",325,1299,0.75,4.2,10576,"Nice product .,Good quality Braided cable, VFM,Good cord, but has Earthing issue,Ok,Good product. Little bit fast charger for phones like redmi.,Fast charging is working properly,Money value product <U+0001F44C>,Cable a Nice product"
"B0BMXMLSMM","Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",200,999,0.8,4.5,127,"Super charger in lapster,Best among the rest,Classy product and authentic one,Excellent product,Worked fine ,thank you,Stylish and flexible cable,Amazing,Value for money product"
"B07JH1C41D","Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",640,1999,0.68,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B0141EZMAI","Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black","Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters",272,800,0.66,3.6,10134,"Will not work with new system,Veri good,Ok product,Access wifi signal.,<U+0001F44D>,very good,Good Product,8139EU based okayish but low reception"
"B08HDH26JX","boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",301,699,0.57,4.2,94363,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet"
"B09VT6JKRP","Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",200,999,0.8,4.1,425,"Does its Job fine,Working perfect,working fine,Disappointed,Does the job.,Nice product with good quality,Good product,Nice Product"
"B093QCY6YJ","ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards","Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters",290,349,0.17,3.7,1977,"Good product,Best produced,Working well as of now,Money worth,Good equipment,Writing after one month use. Working okay no issues till now,Nice product,Easy piece of great product"
"B093ZNQZ2Y","LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",248,799,0.69,3.8,1079,"Very hard to use,Good,Required Replacement but replaced one is Good,Good product & connectivity,Used remote delivered,VFM, Perfectly Compatible.,Working fine with mi tv4,I've bought it 4 times in a year"
"B08LKS3LSP","Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",350,999,0.65,3.7,1097,"Product is nice,Decent cable,It charges all the three types,Value of money,Product is good and worth of money,Good material.... working good,Very good,<U+0920><U+0940><U+0915> <U+0920><U+0940><U+0915> <U+0939><U+0948>"
"B00V4BGDKU","TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play","Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters",1101,1899,0.42,4.5,22420,"Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience"
"B08CHKQ8D4","Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",720,1499,0.52,4.1,1045,"Good,I don’t like this product,Awesome product,Best cable for iphone xs .. works well with fast charging brick,Low quality pin but wire is fine,Excellent quality,Awesome quality and fast charging,Works fine"
"B09BW334ML","Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",345,1499,0.77,4.3,4145,"Nice cover,Good quality,Dealfreez Full Wrap Silicone Remote Cover Case is an excellent product,Remote Cover,Loved it!,Soft,Best product for the price,Look's good"
"B082T6GVLJ","Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",850,1809,0.53,4.3,6547,"Exchange of the cable,Go for it !!,It works and it is worth,Superab,Works Well and Durable,Very nice product.,Gud product,Stopped working in less than a month"
"B07DL1KC3H","Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",297,899,0.67,4,1588,"<U+09AD><U+09BE><U+09B2><U+0987> <U+0995><U+09BE><U+099C> <U+0995><U+09B0><U+099B><U+09C7>, <U+09AA><U+09DF><U+09B8><U+09BE> <U+0989><U+09B8><U+09C1><U+09B2><U+0964>,Just what I wanted.. works perfect,Great <U+0001F44D>,Good,Works fine with my Samsung smart TV.,Works perfectly,Not OEM. But works as expected.,Its a good buy works"
"B07JNVF678","Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",350,999,0.65,4.2,13120,"Good product,Is worth the money you are paying for it,Good quality cable,Go for it!,Nice product<U+2611><U+FE0F>,Good buy,You can trust Wayona,Quality product  , Life of product is good  ."
"B09QGZFBPM","Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",400,999,0.6,4.3,2806,"Good material, fast charging,Costly but good product,Support type c super fast charging,Good quality,Sturdy cable & has decent charging capabilities.,Good buy.,Gud product.,Very good product"
"B07JGDB5M1","Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",455,1299,0.65,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B0981XSZJ7","CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",300,999,0.7,4.3,766,"No reasons to complain,Value for money,Nice,Works,Value for money,Go For It,Nice,It's fast charging good quality priduct"
"B08Y5KXR6Z","PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",96,800,0.88,3.9,24871,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging"
"B0974G5Q2Y","boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",270,999,0.73,4.3,20850,"Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality"
"B09RX1FK54","boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",400,999,0.6,4.1,1780,"Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend"
"B09TT6BFDX","Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",400,1999,0.8,4.5,505,"Good,Good,Nice Product,Good looking <U+0001F44C> good protection for remote control,It's a very good cover..I liked it.,Good,Expensive,Nice"
"B09KH58JZR","Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",211,399,0.47,4.1,1717,"Fast charging cable,Good product,Don't buy,Excellent design and Material quality,  Amazing Charging speed,it support's fast charging and also support android auto for car,Good type c cable in less price,Fast charging not support,NOT A FAST CHARGING CABLE"
"B09DDCQFMT","Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1299,1999,0.35,3.6,590,"Average,As good as original,expensive,Bought it in aug and by oct it is not working.will i get a refund or replacement,A useful compatible product.,Volume button doesn't work at all,Works.,Best Remote,Connect Very Well"
"B08RP2L2NL","King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",350,999,0.65,3.5,1121,"Good,Not happy with this product.,<U+0001F44D>Quality,Not bad,good to charge at home, not in vehicles,Easy to store and use built in quality of plastic roll could have been better,Good,A useful device."
"B0B4G2MWSB","Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",150,999,0.85,4,1313,"A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good"
"B0B21C4BMX","Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",225,899,0.75,3.8,132,"its not for fast charging as per my use and this don't support in car for android auto.,Great,Can be used as spare in an emergency.,Good,good for car drives,Not worth Doesn't charge,Good one from portronics,Excellent cable"
"B084MZXJNK","Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",1599,1999,0.2,4.4,1951,"Perfect product,Better than the original cable,Better then original,Good,The Very Best,Works absolutely fine,Charging is very slow.,Best Product"
"B0BHZCNC4P","Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1480,3999,0.63,3.7,37,"Some buttons not working in first week of purchase,Good,4,Must buy product,Quality of product is wonderful,Very bad experience as I have received a working remove and not being able to return it,Orignal product,Good product and good customer service"
"B015OW3M1W","AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799,1700,0.53,4.1,28638,"Worth Buying,Good one!!,Very nice seller service.,Nice cable,Nice product <U+0001F44D>,Does not work universally for all devices,so far good can be a bit lower,It's a good product you can buy and trust."
"B01D5H8ZI8","AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",226,595,0.62,4.3,12835,"Good product,Hdmi cable,Nice,Do buy without any doubt,Working as expected,Thanks Amazon for its premium choice,Good product,Works well and good quality"
